NumeroContrato,ValorFace_Internal,ValorAquisicao_Internal,NumCessions,FundAlias,FundUserId,DataReferencia,CodCnpj,NomeFundo,CnpjSacado,NomeSacado,TipoProduto,TaxaCessao,ValorAquisicao_Fund,ValorPresente,ValorFace_Fund,DataAquisicao,DataVencimento,RatingContrato,DiasAtraso,ValorDesembolso,Bandeira,Banco,Agencia,Conta,Prazo,PrazoAtual,Reverse
d1a4bcb0-5960-468f-9273-6d52d3ae7bac,996.31,948.3,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,13776742000155,RENDIMENTOPAY INSTITUICAO DE PAGAMENTO S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.161773516142894,948.3,959.0819173296,996.31,2025-05-05,2025-08-29,AA,0,948.3,Visa,1,208,8630592,83,64,0.0
fe8b3184-6798-4e55-b5a4-4ae9004014da,458.86,410.95,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,315557000111,CONFEDERACAO NACIONAL DAS COOPERATIVAS CENTRAIS UN,CSC de arranjo de pagamento banco emissor confirmado,0.162078864177051,410.95,416.1264150307,458.86,2025-04-30,2026-01-21,AA,0,410.95,Visa,1,208,8630592,185,164,0.0
fe048891-56c9-440a-86b8-5bbd145f823f,1861.22,1798.47,3,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,3847413000102,MULVI   INSTITUICAO DE PAGAMENTO S/A,CSC de arranjo de pagamento banco emissor confirmado,0.160712288082072,1798.46,1827.4081592457,1861.22,2025-04-22,2025-07-15,AA,0,1798.46,Elo,1,208,8630592,58,31,0.0
4eae555a-0cb6-4d52-a3e7-1a35cd03aec4,7832.03,6770.229999999999,11,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,315557000111,CONFEDERACAO NACIONAL DAS COOPERATIVAS CENTRAIS UN,CSC de arranjo de pagamento banco emissor confirmado,0.160953351754258,6770.22,6806.4019810446,7832.03,2025-05-19,2026-05-11,AA,0,6770.22,Visa,1,208,8630592,246,237,0.0
8a4aa3a4-50f0-4360-9181-c0db8200df77,33178.53,32789.5,22,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,2398976002648,UNIPRIME NORTE DO PARANA - COOPERATIVA DE CREDITO,CSC de arranjo de pagamento banco emissor confirmado,0.160227699937135,32789.49,33158.9688255128,33178.53,2025-05-05,2025-06-02,AA,0,32789.49,Mastercard,1,208,8630592,20,1,0.0
e9477614-0a3a-4094-a19d-2faf0f228a93,568.85,548.48,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,41538335000145,CLARA INSTITUICAO DE PAGAMENTO LTDA.,CSC de arranjo de pagamento banco emissor confirmado,0.162585348030013,548.48,551.4388979171,568.85,2025-05-19,2025-08-13,AA,0,548.48,Mastercard,1,208,8630592,61,52,0.0
bf3615ff-086f-4fdb-a39e-30a4a296468a,162.59,146.88,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,4913711000108,BANCO DO ESTADO DO PARA S A,CSC de arranjo de pagamento banco emissor confirmado,0.162566931344753,146.88,148.2914751738,162.59,2025-05-08,2026-01-07,AA,0,146.88,Mastercard,1,208,8630592,170,154,0.0
cd607463-c39f-4069-a74d-9a7d30e647c6,59.72,54.75,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,13370835000185,DOCK INSTITUICAO DE PAGAMENTO S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.161803846052995,54.75,55.4715525523,59.72,2025-04-29,2025-11-24,AA,0,54.75,Visa,1,208,8630592,145,124,0.0
69f84fe7-31e6-432e-b7da-02af88e95e39,544788.63,499395.59000000014,36,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,60746948000112,BANCO BRADESCO S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.163227860119354,499395.61,503608.1670696702,544788.63,2025-05-12,2025-12-03,AA,0,499395.61,Visa,1,208,8630592,145,131,0.0
5d22c850-2871-4b57-aafb-ee99c963d77d,260.0,247.64999999999998,3,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,17184037000110,BANCO MERCANTIL DO BRASIL SA,CSC de arranjo de pagamento banco emissor confirmado,0.161318946667437,247.65,250.9046455112,260.0,2025-04-29,2025-08-25,AA,0,247.65,Visa,1,208,8630592,82,60,0.0
559a5905-b791-48b8-bf32-40945de35b89,358.79,329.06,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,23862762000100,WILL FINANCEIRA S.A. CREDITO FINANCIAMENTO E INVE,CSC de arranjo de pagamento banco emissor confirmado,0.162213165413682,329.06,329.4528239896,358.79,2025-05-28,2025-12-19,AA,0,329.06,Mastercard,1,208,8630592,145,143,0.0
4eb71542-fbd6-4c5a-82a1-db3dbfa677c6,73.56,64.22,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,4184779000101,BANCO BRADESCARD S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.161166005811281,64.22,64.9476028617,73.56,2025-05-05,2026-03-30,AA,0,64.22,Visa,1,208,8630592,229,210,0.0
4388cec3-dc80-4880-817d-e6baefc4a1da,222.79,209.88,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,23862762000100,WILL FINANCEIRA S.A. CREDITO FINANCIAMENTO E INVE,CSC de arranjo de pagamento banco emissor confirmado,0.162331714184225,209.88,210.130719846,222.79,2025-05-28,2025-10-16,AA,0,209.88,Mastercard,1,208,8630592,100,98,0.0
1cf5059a-bb86-4052-a7e1-4ea36e13dd6b,87.96,79.06,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,208000100,BRB BANCO DE BRASILIA SA,CSC de arranjo de pagamento banco emissor confirmado,0.162042789076294,79.06,80.2467141454,87.96,2025-04-24,2026-01-07,AA,0,79.06,Visa,1,208,8630592,179,154,0.0
1a0d2fe9-2afd-4641-99ff-d30135419358,6859.040000000001,5994.7,11,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,191,BANCO DO BRASIL SA,CSC de arranjo de pagamento banco emissor confirmado,0.162051822583558,5994.7,6048.5311842025,6859.04,2025-05-09,2026-03-31,AA,0,5994.7,Mastercard,1,208,8630592,226,211,0.0
d06c780c-91eb-4d6a-95f1-2c53a0ec2822,1300.86,1207.26,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,191,BANCO DO BRASIL SA,CSC de arranjo de pagamento banco emissor confirmado,0.162460949921067,1207.26,1220.3114752871,1300.86,2025-05-06,2025-10-29,AA,0,1207.26,Mastercard,1,208,8630592,125,107,0.0
bf236924-7d2b-413f-ad8f-875a8b793aee,213807.20000000004,208893.86000000002,24,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,59588111000103,BANCO VOTORANTIM S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.162090362057362,208893.86,210770.1003632477,213807.2,2025-05-09,2025-07-04,AA,0,208893.86,Mastercard,1,208,8630592,39,24,0.0
e53be956-4056-40d1-98db-c64afea47300,448.40000000000003,416.33,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,18236120000158,NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO,CSC de arranjo de pagamento banco emissor confirmado,0.162774246831443,416.33,417.5776236683,448.4,2025-05-23,2025-11-14,AA,0,416.33,Mastercard,1,208,8630592,123,119,0.0
1b1050b8-2e1b-4755-8cbd-f99cd5646abe,1943.36,1897.54,4,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,58160789000128,BANCO SAFRA S A,CSC de arranjo de pagamento banco emissor confirmado,0.162204667503576,1897.54,1912.3117500061,1943.36,2025-05-13,2025-07-09,AA,0,1897.54,Visa,1,208,8630592,40,27,0.0
042c02ac-285c-4237-acc8-646b74b8658e,8967.4,8866.51,12,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,31680151000161,SWAP MEIOS DE PAGAMENTOS INSTITUICAO DE PAGAMENTO,CSC de arranjo de pagamento banco emissor confirmado,0.161928633731623,8866.5,8914.1524280667,8967.4,2025-05-19,2025-06-13,AA,0,8866.5,Mastercard,1,208,8630592,19,10,0.0
f9abc40b-1240-4dfe-9835-66b2519ff45b,459.20000000000005,420.81,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,4670195000138,CRED - SYSTEM ADMINISTRADORA DE CARTOES DE CREDITO,CSC de arranjo de pagamento banco emissor confirmado,0.162635975883803,420.81,424.8554668258,459.2,2025-05-08,2025-12-02,AA,0,420.81,Mastercard,1,208,8630592,146,130,0.0
32ab8b3f-7998-4205-b5e0-4b2ca538cc75,565.89,506.99,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,58160789000128,BANCO SAFRA S A,CSC de arranjo de pagamento banco emissor confirmado,0.16244642060221,506.99,511.8586612159,565.89,2025-05-08,2026-01-27,AA,0,506.99,Visa,1,208,8630592,184,168,0.0
0ef9dbc9-77ca-4010-909a-ee11922fc1e7,632.13,593.9100000000001,3,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,7237373000120,BANCO DO NORDESTE DO BRASIL SA,CSC de arranjo de pagamento banco emissor confirmado,0.16313704997204,593.91,598.5581634351,632.13,2025-05-13,2025-10-07,AA,0,593.91,Visa,1,208,8630592,103,91,0.0
99144ba4-2c8f-4fbe-b92d-5bd16d0863ce,62645.219999999994,60412.73,14,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,4184779000101,BANCO BRADESCARD S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.161730307129669,60412.71,61063.0788154677,62645.22,2025-05-06,2025-07-31,AA,0,60412.71,Visa,1,208,8630592,61,43,0.0
a4e7594a-de89-42ee-8986-fc0c015ea43b,59682.65000000001,51576.35000000001,17,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,4862600000110,PORTOSEG S/A - CREDITO FINANCIAMENTO E INVESTIMEN,CSC de arranjo de pagamento banco emissor confirmado,0.16059539740899,51576.35,52344.0539309008,59682.65,2025-04-24,2026-04-16,AA,0,51576.35,Visa,1,208,8630592,246,222,0.0
03f9c923-8c4b-407b-8fef-6431b7b96ad6,178.19,163.33,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,7237373000120,BANCO DO NORDESTE DO BRASIL SA,CSC de arranjo de pagamento banco emissor confirmado,0.162181102604304,163.33,163.5249436591,178.19,2025-05-28,2025-12-22,AA,0,163.33,Visa,1,208,8630592,146,144,0.0
45dbed29-bc84-4917-bd18-592fbd5f1dfa,55005.100000000006,52451.86,16,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,360305000104,CAIXA ECONOMICA FEDERAL,CSC de arranjo de pagamento banco emissor confirmado,0.161508104872145,52451.87,53078.8459469084,55005.1,2025-05-02,2025-08-25,AA,0,52451.87,Mastercard,1,208,8630592,80,60,0.0
7b45d897-43d6-4f52-a789-a6e867d51581,28324.86,25978.82,13,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,60746948000112,BANCO BRADESCO S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.162133857899516,25978.83,26306.1686974093,28324.86,2025-04-30,2025-11-24,AA,0,25978.83,Mastercard,1,208,8630592,145,124,0.0
c270e537-5967-4efc-ae76-32b50709700f,850.87,821.09,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,191,BANCO DO BRASIL SA,CSC de arranjo de pagamento banco emissor confirmado,0.161406585535841,821.09,830.4057957817,850.87,2025-05-05,2025-07-29,AA,0,821.09,Mastercard,1,208,8630592,60,41,0.0
332b68eb-e2fb-41fd-8684-28e30d0a9ab5,4709.21,4486.17,8,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,4184779000101,BANCO BRADESCARD S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.16293475686845,4486.18,4523.9589842606,4709.21,2025-05-12,2025-09-03,AA,0,4486.18,Mastercard,1,208,8630592,81,67,0.0
f8c8b728-d25d-4508-9cd5-9c1150d2db47,6533.919999999999,6464.59,12,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,92702067000196,BANCO DO ESTADO DO RIO GRANDE DO SUL SA,CSC de arranjo de pagamento banco emissor confirmado,0.161047982744384,6464.6,6526.1812156107,6533.92,2025-05-08,2025-06-03,AA,0,6464.6,Mastercard,1,208,8630592,18,2,0.0
b7289263-ad6c-42cf-a6c3-6d33f20584b8,77809.59999999998,71371.88,17,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,33264668000103,BANCO XP S.A,CSC de arranjo de pagamento banco emissor confirmado,0.161937627180833,71371.89,72442.5529088591,77809.6,2025-04-24,2025-11-17,AA,0,71371.89,Visa,1,208,8630592,144,120,0.0
895803ad-d865-4922-9362-bb1a232a5745,202655.66,179298.31999999998,18,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,17192451000170,BANCO ITAUCARD S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.161604496411307,179298.3,181334.8844817454,202655.66,2025-05-05,2026-02-25,AA,0,179298.3,Mastercard,1,208,8630592,206,187,0.0
1fa6ae64-70fa-48b8-8eb2-56968f59bcfb,108.42,103.12,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,4814563000174,BANCO AFINZ S.A. BANCO MULTIPLO,CSC de arranjo de pagamento banco emissor confirmado,0.162249841951705,103.12,104.1091508121,108.42,2025-05-08,2025-09-04,AA,0,103.12,Visa,1,208,8630592,84,68,0.0
0968c53c-6689-4bbc-829c-27537a22e30d,87854.35,84759.00000000001,24,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,2206577000180,LUIZACRED S.A. SOCIEDADE DE CREDITO FINANCIAMENTO,CSC de arranjo de pagamento banco emissor confirmado,0.162585914392666,84759.01,85471.357325157,87854.35,2025-05-12,2025-08-05,AA,0,84759.01,Visa,1,208,8630592,60,46,0.0
2b5070c8-5c2c-458c-b420-c55ca64b25a1,18759.43,18548.36,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,208000100,BRB BANCO DE BRASILIA SA,CSC de arranjo de pagamento banco emissor confirmado,0.161921465367127,18548.36,18636.9405721503,18759.43,2025-05-20,2025-06-16,AA,0,18548.36,Mastercard,1,208,8630592,18,11,0.0
38edad22-15a5-48b3-958e-cd2d5bf001ae,293.48,276.2,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,191,BANCO DO BRASIL SA,CSC de arranjo de pagamento banco emissor confirmado,0.161748039231106,276.2,279.5060991735,293.48,2025-05-02,2025-09-24,AA,0,276.2,Mastercard,1,208,8630592,102,82,0.0
9b8dc6bc-107d-4904-bf7f-b9ae09959e34,826.97,767.22,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,5676026000178,CREDIARE S/A - CREDITO FINANCIAMENTO E INVESTIMEN,CSC de arranjo de pagamento banco emissor confirmado,0.16321714879711,767.22,773.6913431788,826.97,2025-05-12,2025-11-04,AA,0,767.22,Visa,1,208,8630592,125,111,0.0
3a7aec52-1256-4f96-a9bc-a0bf265c040b,41.78,36.55,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,62232889000190,BANCO DAYCOVAL S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.16081482401489,36.55,36.5932828789,41.78,2025-05-28,2026-04-20,AA,0,36.55,Mastercard,1,208,8630592,226,224,0.0
1647ba86-ad0b-4c1a-b460-0691469e8c3f,10.54,10.3,1,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,7512441000111,HS FINANCEIRA S/A - CREDITO FINANCIAMENTO E INVES,CSC de arranjo de pagamento banco emissor confirmado,0.160478942847125,10.3,10.4347046367,10.54,2025-04-29,2025-06-25,AA,0,10.3,Visa,1,208,8630592,39,17,0.0
ec15294b-29ef-4431-8438-23ae981512fc,293944.89999999997,283759.36,33,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,17192451000170,BANCO ITAUCARD S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.162562616151269,283759.36,286143.8642409202,293944.9,2025-05-12,2025-08-04,AA,0,283759.36,Mastercard,1,208,8630592,59,45,0.0
ead3a71a-3630-4af7-b7bb-a78a76444e90,20118.29,18675.910000000003,25,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,208000100,BRB BANCO DE BRASILIA SA,CSC de arranjo de pagamento banco emissor confirmado,0.163217209020528,18675.91,18833.4375205892,20118.29,2025-05-12,2025-11-03,AA,0,18675.91,Mastercard,1,208,8630592,124,110,0.0
92171c04-7f7e-4693-bb20-94709bbe9da2,801130.5199999998,753716.1900000002,44,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,60872504000123,ITAU UNIBANCO HOLDING S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.160977431700091,753716.19,764507.1249019221,801130.52,2025-04-25,2025-09-19,AA,0,753716.19,Visa,1,208,8630592,102,79,0.0
5863a7a4-2d67-4c41-a4e6-c82602568ab0,13099.650000000001,12008.150000000001,12,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,17192451000170,BANCO ITAUCARD S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.163227448287361,12008.16,12109.4523208418,13099.65,2025-05-12,2025-12-03,AA,0,12008.16,Mastercard,1,208,8630592,145,131,0.0
24539b96-cd45-4ddb-85a1-77e307a6d04d,173.35,155.04,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,33923798000100,BANCO MASTER S/A,CSC de arranjo de pagamento banco emissor confirmado,0.162335368769556,155.04,155.5034464086,173.35,2025-05-23,2026-02-18,AA,0,155.04,Visa,1,208,8630592,186,182,0.0
50a73b66-bf54-4fca-907b-d545e1b641d1,149500.05000000002,132390.15000000005,36,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,4862600000110,PORTOSEG S/A - CREDITO FINANCIAMENTO E INVESTIMEN,CSC de arranjo de pagamento banco emissor confirmado,0.161148546828554,132390.14,134207.8561890107,149500.05,2025-04-28,2026-02-18,AA,0,132390.14,Visa,1,208,8630592,205,182,0.0
db807b12-3f6e-450d-abfc-6402a1cde351,270339.83999999997,257620.81000000006,22,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,8357240000150,BANCO CSF S/A,CSC de arranjo de pagamento banco emissor confirmado,0.161750571466718,257620.79,260549.4814895914,270339.84,2025-05-05,2025-08-27,AA,0,257620.79,Mastercard,1,208,8630592,81,62,0.0
317ab239-ac84-44ef-8201-2e8a474004bc,439.65999999999997,387.93,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,9464032000112,MIDWAY S.A.- CREDITO FINANCIAMENTO E INVESTIMENTO,CSC de arranjo de pagamento banco emissor confirmado,0.162080749625047,387.93,391.6474959535,439.66,2025-05-08,2026-03-06,AA,0,387.93,Visa,1,208,8630592,210,194,0.0
f90f91a9-c201-434d-9481-e9b78771f1f4,8022.46,7743.05,5,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,191,BANCO DO BRASIL SA,CSC de arranjo de pagamento banco emissor confirmado,0.16053630335436,7743.06,7848.9943530446,8022.46,2025-04-28,2025-07-23,AA,0,7743.06,Mastercard,1,208,8630592,60,37,0.0
dea8f8b1-e9e2-4d3f-9b7f-44ec9b4a78b2,158271.50000000003,150771.91999999998,22,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,4862600000110,PORTOSEG S/A - CREDITO FINANCIAMENTO E INVESTIMEN,CSC de arranjo de pagamento banco emissor confirmado,0.163025485279478,150771.92,151769.1449555373,158271.5,2025-05-15,2025-09-08,AA,0,150771.92,Mastercard,1,208,8630592,81,70,0.0
dbba988c-9ed5-4965-9696-484f62ee7b66,44.650000000000006,40.44,2,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,4814563000174,BANCO AFINZ S.A. BANCO MULTIPLO,CSC de arranjo de pagamento banco emissor confirmado,0.163291307962063,40.44,40.7078814734,44.65,2025-05-15,2026-01-07,AA,0,40.44,Visa,1,208,8630592,165,154,0.0
a2de909f-adcd-47f7-ad91-8dcc96b7de64,999.25,895.0300000000001,6,pi,33581257,2025-05-30,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CRE,16581207000137,DM INSTITUICAO DE PAGAMENTO S.A.,CSC de arranjo de pagamento banco emissor confirmado,0.161862001915217,895.04,908.4607943677,999.25,2025-04-24,2026-01-15,AA,0,895.04,Mastercard,1,208,8630592,185,160,0.0
