NumeroContrato,HasDifferences,ValorFace_Internal,ValorFace_Fund,ValorFace_Difference,ValorFace_Diff_Percent,ValorAquisicao_Internal,ValorAquisicao_Fund,ValorAquisicao_Difference,ValorAquisicao_Diff_Percent
01420cab-ea8e-4e3c-8e41-3966599fc1ec,True,,,,,553.44,553.43,0.010000000000104592,0.0018069132501137622
01435815-8bd3-46dc-9a19-c152e5e8bccb,True,,,,,7534.28,7534.29,-0.010000000000218279,0.00013272650774284343
0146af58-f76a-45ba-afd7-168245444ecf,True,,,,,3242.43,3242.44,-0.010000000000218279,0.0003084097161464292
0147a239-8dd5-40f8-9d51-1f35edd948cc,True,,,,,12720.98,12720.99,-0.010000000000218279,7.861023395363317e-05
01497dbe-a2b5-4d37-af0d-69256a2b812c,True,,,,,32741.15999999999,32741.18,-0.020000000011350494,6.108515334923938e-05
014b1905-46e3-44ba-b043-8fa1289c12f8,True,,,,,20056.14,20056.15,-0.010000000002037268,4.9860018009624317e-05
01565990-bf4a-435c-bba8-033209c21160,True,,,,,347710.34,347710.36,-0.01999999996041879,5.751913736599276e-06
0157702a-0425-4f89-b289-2e884be7a973,True,,,,,10684.06,10684.08,-0.020000000000436557,0.00018719440513770543
0157dafc-e120-4ed3-90ce-e90caf8ec8c6,True,,,,,22286.139999999996,22286.15,-0.010000000005675247,4.487091761329456e-05
015df5eb-c5f5-4946-9b1b-b34dc5a463cc,True,,,,,455.34,455.35,-0.010000000000047748,0.0021961128802125284
01620e72-4914-4572-8d11-4741d3536384,True,,,,,104077.98,104077.96,0.01999999998952262,1.9216364338350424e-05
0162e445-07c0-4774-9bcb-347942161005,True,,,,,178332.26,178332.25,0.010000000009313226,5.6075107050537555e-06
0166c887-0a14-4184-895a-3b6b05ef952d,True,,,,,55035.1,55035.11,-0.010000000002037268,1.817021897846169e-05
01776ee4-07aa-490c-90db-343940ae9428,True,,,,,4056.8099999999995,4056.82,-0.010000000000673026,0.0002464984889808526
017c6edc-5335-4dbb-a7d5-8c2b8f962575,True,,,,,2092.37,2092.38,-0.010000000000218279,0.0004779246599670365
018bad8a-1048-4dee-ae16-eb08d2fcfbb7,True,,,,,118537.37000000001,118537.36,0.010000000009313226,8.436158869501756e-06
018f6c60-caa4-4e08-97f5-7d33098030a2,True,,,,,5269.280000000001,5269.27,0.010000000000218279,0.0001897796089442803
01932ec6-d22c-4fe3-b919-3f10ad4e85c1,True,,,,,101721.79,101721.8,-0.010000000009313226,9.83073442400078e-06
