NumeroContrato,HasDifferences,ValorFace_Internal,ValorFace_Fund,ValorFace_Difference,ValorFace_Diff_Percent,ValorAquisicao_Internal,ValorAquisicao_Fund,ValorAquisicao_Difference,ValorAquisicao_Diff_Percent
416ac534-f72d-4a57-83c5-51bcfb1698ba,True,,,,,3376.05,3362.1,13.950000000000273,0.4149192468992675
4227f1dc-fd94-41d8-b92c-5a8bf6fa2e28,True,,,,,898751.4500000002,898751.38,0.0700000001816079,7.788583332312423e-06
4396f725-894b-49c1-9cc9-b2cf0a98ffe6,True,,,,,218.26,218.32,-0.060000000000002274,0.027482594356908335
43c04a40-0cbf-4fbd-b3c8-115589e3c680,True,,,,,768.22,766.67,1.5500000000000682,0.20217303403029574
43e70588-d6d6-4d19-9c44-486bc9e3402b,True,,,,,545.92,547.74,-1.82000000000005,0.3322744367765819
4737c3a5-95e9-4d7d-a128-b192f95df34f,True,,,,,5834310.489999999,5834310.4,0.08999999891966581,1.5425987434550245e-06
489160b3-1d1a-47e7-b617-77ef91c75cb0,True,,,,,10533.810000000001,10540.52,-6.709999999999127,0.06365909841259375
48d9f2a9-f535-4160-afa9-399a4cbcb79b,True,,,,,40741.26999999999,40741.21,0.059999999990395736,0.0001472710309546421
4924a93a-9066-4ca5-82e1-ac19995bce78,True,,,,,7061.22,7060.17,1.050000000000182,0.014872163134884597
4a8b02e8-29aa-4fc0-8399-38ea7a3d6b67,True,,,,,3283.43,3266.8,16.629999999999654,0.5090608546589829
4b936cbd-b2d4-4abd-b86b-3499e6073180,True,,,,,46020.26000000001,46017.79,2.47000000000844,0.005367489399226778
4cceec97-21c8-47bc-bda0-a983e24318dd,True,,,,,4901917.619999998,4901917.71,-0.09000000171363354,1.8360161683259578e-06
4d9fd032-9d96-4ecf-9ced-f5f48420e797,True,,,,,14744.84,14669.4,75.44000000000051,0.5142677955471969
4f76ef49-97f1-406a-8275-755a42741847,True,,,,,18766.1,18688.52,77.57999999999811,0.4151211545911506
505afafa-ce99-4eaa-80dd-bb171dbc8deb,True,,,,,1356.08,1357.59,-1.509999999999991,0.11122651168614907
50722e90-7bb1-46e4-a964-c9e5132996b3,True,,,,,2442958.8600000003,2442958.8,0.06000000052154064,2.4560381665683697e-06
511bfc7f-73e2-41ad-8426-23adafc23b58,True,,,,,2245.47,2238.23,7.239999999999782,0.323469884685657
5297b955-7cb9-454d-aadf-64bb618c557a,True,,,,,14691.39,14684.68,6.709999999999127,0.045693879607857486
52e3582e-c976-4d0a-aa6d-2aacff5b87b5,True,,,,,14840.81,14793.62,47.18999999999869,0.3189888614145739
56e3241a-c261-4ccf-b4af-f8a002647bd5,True,,,,,2309.32,2298.33,10.990000000000236,0.4781732823397961
579b4afe-e70d-42da-ad6e-1bc26db29808,True,,,,,1832.16,1828.17,3.990000000000009,0.21825103792316955
58f17065-9de0-4ad9-aac7-dcd97609771b,True,,,,,749550.02,749550.1,-0.07999999995809048,1.0673069079450525e-05
590dca98-7654-4076-ae7c-3357b6621cd3,True,,,,,1162643.0899999999,1162643.14,-0.05000000004656613,4.300545741539071e-06
595888f8-d9e1-418a-b5b8-3589dfe2a46d,True,,,,,17242.43,17242.37,0.06000000000130967,0.0003479800050765044
5a0c4a74-3e18-4cfa-b267-19f664779f91,True,,,,,6058648.870000004,6058648.81,0.06000000424683094,9.903198902666047e-07
5c383687-dc01-4858-af94-fa735ad3825c,True,,,,,1600.43,1608.66,-8.230000000000018,0.5116059328882435
5d44d3db-1f79-4d33-8c86-7b907d5f6e11,True,,,,,6160.62,6188.73,-28.109999999999673,0.45421273831625675
5d577778-ceed-433a-b245-33359a7869a9,True,,,,,195.64,196.5,-0.8600000000000136,0.4376590330788873
5dc03181-2ea2-44b2-a00b-6d7a3364d8f2,True,,,,,2220.34,2226.5,-6.1599999999998545,0.276667415225684
5e5ea4eb-021f-4df7-ba4f-18d89df0bb62,True,,,,,11528.06,11578.84,-50.780000000000655,0.4385586120889541
5edad0d9-bd7c-445f-b27a-2c990ab0ba5c,True,,,,,282086.02,282104.11,-18.089999999967404,0.006412526212385705
5f036730-3c5f-48fc-a185-acbcce7f6969,True,,,,,14185.7,14185.25,0.4500000000007276,0.003172309264910577
5f6ea62a-9fca-40b4-82f8-627b09f97446,True,,,,,866.23,870.18,-3.949999999999932,0.453929072145985
5fb35525-2f44-46aa-ba7d-28edc87595da,True,,,,,34903.1,34883.16,19.939999999995052,0.05716225250233938
5ffe9379-7e7e-494b-ac26-5b274ae3ae2c,True,,,,,627.62,625.76,1.8600000000000136,0.2972385579135793
613ff96e-0c8b-42c5-b088-33b24b180c32,True,,,,,11659.399999999998,11651.73,7.669999999998254,0.06582713468298917
6192b774-2bd3-4983-999b-9875cf235dc1,True,,,,,523602.6200000001,523602.57,0.05000000010477379,9.549227404436496e-06
61f0a9ba-3bbd-4d6e-9615-8e3769c03a3d,True,,,,,759.28,759.52,-0.2400000000000091,0.03159890457130939
621a9479-9984-4e74-9060-0c9a8e8b8fec,True,,,,,25323.66,25269.43,54.22999999999956,0.21460713597417735
648c2c46-560b-4df9-94e5-e9656eb5e1f3,True,,,,,20163.079999999998,20177.36,-14.280000000002474,0.07077239044157646
651a414e-0de7-4ee0-b7cb-afa3373f1911,True,,,,,20952.41,20999.79,-47.38000000000102,0.22562130383209075
69d7157f-9908-45e9-b4a7-c2e09c2864d3,True,,,,,8653.95,8653.42,0.5300000000006548,0.006124746054168812
6b27ff2b-bab5-47fb-8101-f108afc80951,True,,,,,5945.05,5912.37,32.68000000000029,0.5527394259831555
6b4a7be5-621c-4a4e-9768-0985021d6493,True,,,,,5608595.830000001,5608595.89,-0.05999999865889549,1.0697864462988701e-06
6be804ea-030e-4a42-aeb3-088e4576fd85,True,,,,,1541.46,1535.77,5.690000000000055,0.37049818657742073
6e0c03a2-7997-4dfe-a3e9-13c817f6709a,True,,,,,571.65,570.39,1.259999999999991,0.22090148845526586
70fe7662-a53a-4d8d-8b6f-8152be6ae9f4,True,,,,,12338.62,12392.59,-53.969999999999345,0.4355021831594473
7148327e-5c08-4029-b065-d6787f5a9e14,True,,,,,20248.010000000002,20251.07,-3.0599999999976717,0.015110312689638975
7191b643-77f0-4de9-bd65-bde689cca0a7,True,,,,,26587.07,26594.45,-7.380000000001019,0.02775015087734854
71f83dc4-6516-4ee3-8642-fac0576894a5,True,,,,,2805.07,2792.57,12.5,0.4476163533949014
72239c21-98f4-42cd-a665-a95c77a1fe34,True,,,,,1017065.2300000004,1017065.18,0.050000000395812094,4.916105809050713e-06
7232c6fb-05de-4670-8cd0-5bc1dc6daa42,True,,,,,104142.72000000002,104108.8,33.920000000012806,0.032581299563545836
729f85f7-7294-4723-9230-b8dddbc83dfb,True,,,,,4506.41,4505.7,0.7100000000000364,0.015757817875136748
74fc4d6b-3f0c-4c9f-a22a-b64d3256526e,True,,,,,2324.93,2314.86,10.069999999999709,0.43501550849726156
75818bd4-e6c2-4404-a422-b88e3f1556ff,True,,,,,17189.850000000002,17196.24,-6.389999999999418,0.03715928598344416
758c960d-f173-4fdb-a4e9-faccb63b8870,True,,,,,3005.77,2989.01,16.759999999999764,0.5607207737678951
75f7db5b-7db6-4a98-af42-2ceb75ee06b7,True,,,,,3415.25,3401.68,13.570000000000164,0.3989205333835094
772471c7-47b9-40cf-93aa-6b068ae08553,True,,,,,1538380.6500000004,1538380.71,-0.05999999959021807,3.9002048842784865e-06
78572f05-25a6-4680-8db1-dd86217e38ff,True,,,,,266856.97,266798.98,57.98999999999069,0.02173546540544896
788243fd-077a-449c-b6ad-088172fb422a,True,,,,,8467.54,8420.75,46.79000000000087,0.5556512187156829
79ad55a6-f71c-40fc-9f01-15dd748029a6,True,,,,,40654.509999999995,40685.95,-31.44000000000233,0.07727483320409706
7b24f82c-9e2e-45e2-913b-9863d0a1de60,True,,,,,2147.76,2138.46,9.300000000000182,0.4348923992031734
7b306fab-5ae3-4a66-ba92-deb43b836b62,True,,,,,23291.699999999997,23277.31,14.38999999999578,0.06181985805058995
7b96f925-d58c-46ad-bec3-ece2513adfa3,True,,,,,65051.65,65052.06,-0.4099999999962165,0.0006302644374309077
7bef521e-993c-4d11-87c6-e5fcf4d90519,True,,,,,270410.78,270403.01,7.7700000000186265,0.002873488723375759
7e0800c5-5df4-4c0d-9dbd-2f719100d548,True,,,,,669.83,669.44,0.38999999999998636,0.05825764818355436
7e3bcd74-8fce-4d66-829a-333095d560d7,True,,,,,8020.910000000001,8018.38,2.530000000000655,0.03155250811261944
7f7fd5f2-e956-408f-8158-db65af7a659b,True,,,,,1385701.8199999998,1385701.89,-0.07000000006519258,5.051591584766661e-06
81e7184a-ab00-4a2f-ae45-aab0b85302ed,True,,,,,7430.88,7415.85,15.029999999999745,0.20267400230586843
824dc597-3814-483b-b8ba-3e2702c53e0b,True,,,,,2323921.4200000004,2323921.36,0.06000000052154064,2.5818429811902347e-06
827e14a4-3e08-42a1-9056-d8f61e0e902b,True,,,,,193511.00999999998,193510.94,0.06999999997788109,3.6173665415444256e-05
83a0f53a-2b92-42d2-b185-8f6de7c54f77,True,,,,,1529.33,1529.5,-0.17000000000007276,0.011114743380194362
84d211bd-35e8-4de1-93ab-f4228e770ed1,True,,,,,334.97,333.95,1.0200000000000387,0.30543494535111204
8cc8b591-8882-4766-8d41-f04822892e41,True,,,,,999.95,995.62,4.330000000000041,0.434904883389249
8dc0e310-c5ad-41ad-96f8-ee2e5088fdd5,True,,,,,1964198.2,1964198.15,0.05000000004656613,2.545568024619417e-06
9098c463-7a66-4bf6-a3dd-1136ca159cfe,True,,,,,6757.94,6791.45,-33.51000000000022,0.49341451383725443
90bf0083-10ec-4abf-9562-fcaed68cae5c,True,,,,,754796.1200000001,754796.07,0.05000000016298145,6.62430584236898e-06
9190a813-1af0-43e5-8966-158e13dd6c32,True,,,,,813189.9700000002,813189.91,0.060000000172294676,7.378350301013286e-06
920f8618-00ba-4742-a183-45a9c0383e5d,True,,,,,18300.53,18302.29,-1.7600000000020373,0.009616282989735367
939cec30-1af5-40d9-a2be-102e48bc6460,True,,,,,3996.67,3974.7,21.970000000000255,0.5527461192039715
93e19a64-94cb-4faf-8dd6-66c3f44c6157,True,,,,,56198.270000000004,56188.54,9.730000000003201,0.017316698387256906
9526f36f-c780-494f-b934-bc702d210911,True,,,,,758945.1900000002,758945.3,-0.10999999986961484,1.4493798152464327e-05
99117b94-7012-4e4c-b893-351c1142c938,True,,,,,330.2,329.02,1.1800000000000068,0.3586408121086885
